25,318,38.80,850.32,77.65,120.78,1,2,-1,-1
26,318,41.40,863.92,82.45,124.56,1,2,-1,-1
27,318,38.83,870.47,77.67,122.00,1,2,-1,-1
28,318,38.55,877.92,77.11,114.09,1,2,-1,-1
29,318,37.54,883.39,75.09,104.76,1,2,-1,-1
30,318,32.04,888.46,64.09,88.35,1,2,-1,-1
31,318,27.39,892.62,54.60,90.50,1,2,-1,-1
102,320,41.45,893.21,82.90,119.53,1,2,-1,-1
133,321,270.37,255.54,192.31,113.78,1,2,-1,-1
134,321,284.01,257.56,180.84,119.31,1,2,-1,-1
135,321,288.42,262.26,184.29,115.15,1,2,-1,-1
136,321,308.14,265.48,184.27,111.61,1,2,-1,-1
137,321,328.58,266.90,178.73,113.54,1,2,-1,-1
138,321,346.83,268.62,187.09,114.63,1,2,-1,-1
139,321,375.48,268.48,188.35,119.06,1,2,-1,-1
140,321,405.62,268.14,186.74,113.63,1,2,-1,-1
141,321,434.42,268.23,184.11,114.31,1,2,-1,-1
142,321,461.08,269.56,188.52,113.76,1,2,-1,-1
143,321,485.03,267.88,190.07,115.74,1,2,-1,-1
144,321,502.58,266.18,193.27,115.74,1,2,-1,-1
145,321,502.88,266.12,193.55,115.11,1,2,-1,-1
146,321,517.02,266.87,196.34,114.12,1,2,-1,-1
147,321,525.99,267.44,194.52,115.09,1,2,-1,-1
148,321,532.29,267.38,195.82,116.66,1,2,-1,-1
149,321,536.51,267.64,197.26,120.51,1,2,-1,-1
150,321,537.81,269.89,200.90,118.55,1,2,-1,-1
151,321,539.24,270.14,202.81,121.31,1,2,-1,-1
152,321,538.05,270.63,204.48,122.75,1,2,-1,-1
153,321,538.19,272.26,205.42,127.98,1,2,-1,-1
154,321,535.88,274.92,207.79,129.17,1,2,-1,-1
155,321,531.27,278.22,211.92,127.71,1,2,-1,-1
156,321,525.93,281.32,209.06,129.65,1,2,-1,-1
157,321,518.95,285.64,206.82,128.45,1,2,-1,-1
158,321,512.46,290.57,210.61,130.08,1,2,-1,-1
159,321,502.56,294.54,206.31,132.02,1,2,-1,-1
160,321,492.71,296.70,207.35,133.13,1,2,-1,-1
161,321,484.36,301.20,209.32,131.79,1,2,-1,-1
162,321,476.08,304.72,209.40,134.54,1,2,-1,-1
163,321,466.47,313.33,208.74,136.07,1,2,-1,-1
164,321,466.88,316.72,207.21,134.66,1,2,-1,-1
165,321,469.30,320.76,204.02,133.92,1,2,-1,-1
166,321,474.28,322.43,203.26,131.97,1,2,-1,-1
167,321,476.32,324.74,207.33,136.36,1,2,-1,-1
168,321,476.31,330.77,209.20,137.05,1,2,-1,-1
169,321,476.40,333.83,210.59,140.19,1,2,-1,-1
170,321,472.32,337.11,215.48,142.81,1,2,-1,-1
171,321,462.76,340.30,217.78,141.93,1,2,-1,-1
172,321,452.44,344.46,219.22,142.92,1,2,-1,-1
173,321,440.55,348.58,214.57,142.43,1,2,-1,-1
174,321,431.04,350.34,217.79,140.96,1,2,-1,-1
175,321,421.90,353.28,216.71,144.06,1,2,-1,-1
176,321,411.18,355.28,219.06,141.67,1,2,-1,-1
177,321,398.34,357.67,217.75,144.38,1,2,-1,-1
