306,182,1141.86,703.10,92.10,125.66,1,3,-1,-1
307,182,1152.57,697.05,110.30,115.31,1,3,-1,-1
308,182,1147.05,692.45,82.44,100.63,1,3,-1,-1
309,182,1148.40,706.34,88.15,131.26,1,3,-1,-1
310,182,1151.09,707.75,82.69,125.62,1,3,-1,-1
311,182,1156.16,709.33,98.56,130.08,1,3,-1,-1
312,182,1166.63,700.97,99.95,120.02,1,3,-1,-1
313,182,1169.88,697.81,103.50,118.87,1,3,-1,-1
314,182,1169.92,697.41,103.46,118.15,1,3,-1,-1
315,182,1166.86,701.56,94.86,121.91,1,3,-1,-1
652,191,1893.20,1049.98,52.99,60.05,1,3,-1,-1
