1,152,1107.41,707.61,266.25,194.51,1,3,-1,-1
2,152,1134.52,705.64,267.43,196.98,1,3,-1,-1
3,152,1134.55,705.51,267.44,196.74,1,3,-1,-1
4,152,1161.75,702.67,268.43,194.98,1,3,-1,-1
5,152,1189.21,700.67,270.71,193.02,1,3,-1,-1
6,152,1215.03,698.97,271.28,192.40,1,3,-1,-1
7,152,1242.21,697.02,271.71,197.23,1,3,-1,-1
8,152,1267.96,694.97,270.14,198.55,1,3,-1,-1
9,152,1268.05,694.97,270.12,198.53,1,3,-1,-1
10,152,1296.81,695.04,266.56,195.98,1,3,-1,-1
11,152,1325.13,693.77,264.97,196.55,1,3,-1,-1
12,152,1350.60,690.89,268.68,199.57,1,3,-1,-1
13,152,1376.93,693.02,267.01,195.53,1,3,-1,-1
14,152,1399.49,693.42,265.87,196.71,1,3,-1,-1
15,152,1399.66,693.41,265.88,196.73,1,3,-1,-1
16,152,1422.65,695.05,262.17,197.54,1,3,-1,-1
17,152,1444.61,697.20,260.41,200.64,1,3,-1,-1
18,152,1466.60,701.38,256.64,201.37,1,3,-1,-1
19,152,1487.10,702.96,259.31,200.82,1,3,-1,-1
20,152,1508.29,704.35,260.86,199.38,1,3,-1,-1
21,152,1508.48,704.36,260.90,199.39,1,3,-1,-1
22,152,1528.19,707.98,261.44,200.76,1,3,-1,-1
23,152,1566.71,716.30,255.39,194.30,1,3,-1,-1
24,152,1583.92,719.89,253.28,200.41,1,3,-1,-1
25,152,1599.59,724.23,256.36,199.88,1,3,-1,-1
26,152,1614.83,728.75,255.02,200.63,1,3,-1,-1
27,152,1614.98,728.81,254.99,200.64,1,3,-1,-1
28,152,1630.76,734.26,253.21,202.78,1,3,-1,-1
29,152,1642.48,739.29,251.97,201.53,1,3,-1,-1
30,152,1655.58,745.81,250.02,200.64,1,3,-1,-1
31,152,1655.71,745.88,249.99,200.65,1,3,-1,-1
32,152,1667.81,747.89,249.15,205.96,1,3,-1,-1
33,152,1667.94,747.91,249.14,206.00,1,3,-1,-1
34,152,1677.62,752.26,250.04,202.72,1,3,-1,-1
35,152,1684.28,756.06,248.96,203.79,1,3,-1,-1
36,152,1689.51,759.17,251.04,202.93,1,3,-1,-1
37,152,1696.12,763.86,247.81,198.40,1,3,-1,-1
38,152,1701.32,766.51,247.64,202.14,1,3,-1,-1
39,152,1701.37,766.54,247.62,202.18,1,3,-1,-1
40,152,1705.90,770.11,246.46,200.96,1,3,-1,-1
41,152,1706.98,771.20,246.06,203.38,1,3,-1,-1
42,152,1710.43,772.93,245.57,202.44,1,3,-1,-1
43,152,1712.94,775.10,245.68,202.50,1,3,-1,-1
44,152,1716.06,775.89,248.43,203.88,1,3,-1,-1
45,152,1716.11,775.94,248.44,203.85,1,3,-1,-1
46,152,1717.11,778.95,247.06,204.63,1,3,-1,-1
47,152,1717.42,780.09,247.09,205.08,1,3,-1,-1
48,152,1718.52,782.55,246.19,203.86,1,3,-1,-1
