55,206,1869.91,56.51,69.32,105.08,1,3,-1,-1
56,206,1867.21,57.51,71.36,109.36,1,3,-1,-1
57,206,1865.80,58.32,67.11,109.42,1,3,-1,-1
58,206,1864.92,58.17,64.81,110.17,1,3,-1,-1
59,206,1863.23,59.57,68.35,111.52,1,3,-1,-1
60,206,1862.59,60.67,67.47,114.32,1,3,-1,-1
61,206,1861.59,61.04,68.41,116.57,1,3,-1,-1
62,206,1859.42,62.47,70.01,118.63,1,3,-1,-1
63,206,1858.16,62.86,69.57,119.06,1,3,-1,-1
64,206,1857.71,64.19,69.60,120.35,1,3,-1,-1
65,206,1857.28,64.93,69.37,119.63,1,3,-1,-1
66,206,1857.16,67.18,67.80,122.84,1,3,-1,-1
67,206,1855.35,67.18,63.70,123.40,1,3,-1,-1
68,206,1852.36,67.24,65.87,122.53,1,3,-1,-1
69,206,1847.81,67.11,67.64,123.56,1,3,-1,-1
70,206,1843.98,67.41,67.06,124.94,1,3,-1,-1
71,206,1840.00,67.88,67.21,123.04,1,3,-1,-1
72,206,1835.68,68.98,67.07,124.09,1,3,-1,-1
73,206,1832.59,69.10,68.59,126.00,1,3,-1,-1
74,206,1828.78,69.72,69.59,127.25,1,3,-1,-1
75,206,1826.07,69.57,69.16,127.72,1,3,-1,-1
76,206,1823.09,70.57,68.59,127.08,1,3,-1,-1
77,206,1821.56,70.39,68.08,128.95,1,3,-1,-1
78,206,1821.09,72.38,67.69,131.64,1,3,-1,-1
79,206,1819.08,74.92,67.50,132.63,1,3,-1,-1
80,206,1819.12,75.97,68.59,134.98,1,3,-1,-1
81,206,1819.27,77.32,69.47,137.95,1,3,-1,-1
82,206,1819.39,78.19,70.27,144.12,1,3,-1,-1
83,206,1819.30,78.92,70.08,147.44,1,3,-1,-1
84,206,1818.41,80.71,70.56,146.01,1,3,-1,-1
85,206,1818.19,83.81,70.91,141.63,1,3,-1,-1
86,206,1817.35,84.89,70.71,143.61,1,3,-1,-1
87,206,1817.87,87.38,69.04,141.67,1,3,-1,-1
88,206,1817.74,87.64,69.16,142.51,1,3,-1,-1
89,206,1817.50,88.43,68.82,146.21,1,3,-1,-1
90,206,1817.05,89.63,67.88,147.63,1,3,-1,-1
91,206,1816.43,94.40,67.86,141.04,1,3,-1,-1
92,206,1814.65,97.69,71.12,139.41,1,3,-1,-1
93,206,1813.69,97.67,68.82,144.24,1,3,-1,-1
94,206,1812.04,100.00,69.94,145.19,1,3,-1,-1
95,206,1810.71,101.64,71.59,141.36,1,3,-1,-1
96,206,1810.62,103.14,71.61,141.50,1,3,-1,-1
97,206,1808.92,108.03,70.78,136.62,1,3,-1,-1
98,206,1808.02,109.68,70.58,136.25,1,3,-1,-1
99,206,1806.28,112.61,69.88,133.36,1,3,-1,-1
100,206,1806.08,114.92,70.26,131.99,1,3,-1,-1
101,206,1806.31,116.96,68.84,129.15,1,3,-1,-1
102,206,1805.17,116.85,67.87,134.56,1,3,-1,-1
103,206,1802.28,118.80,69.85,136.02,1,3,-1,-1
104,206,1798.97,118.19,69.61,141.41,1,3,-1,-1
105,206,1795.63,118.68,68.11,143.72,1,3,-1,-1
106,206,1794.32,126.13,66.04,131.23,1,3,-1,-1
107,206,1792.92,121.19,66.47,148.56,1,3,-1,-1
108,206,1792.06,123.80,67.71,145.57,1,3,-1,-1
109,206,1790.05,124.68,68.94,146.47,1,3,-1,-1
110,206,1789.53,127.82,70.37,144.78,1,3,-1,-1
111,206,1789.48,127.88,70.41,144.75,1,3,-1,-1
138,206,1768.02,213.91,71.86,154.38,1,3,-1,-1
139,206,1767.17,218.28,69.79,150.93,1,3,-1,-1
146,206,1759.30,235.94,70.06,138.37,1,3,-1,-1
147,206,1757.31,232.03,69.27,158.04,1,3,-1,-1
148,206,1756.33,233.83,70.49,159.99,1,3,-1,-1
149,206,1756.25,241.59,70.25,148.25,1,3,-1,-1
165,206,1728.73,273.39,73.56,155.67,1,3,-1,-1
166,206,1726.82,278.20,74.14,144.54,1,3,-1,-1
167,206,1726.83,278.52,74.08,143.69,1,3,-1,-1
